"id","language_id","key","value","description","created_at","updated_at"
"237c3c73-b852-408a-8a0f-c94df92f8fa3","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_questions_info,આ પ્રશ્નોમાંથી ફક્ત ક્વિઝ પ્રશ્નો પૂછવામાં આવશે.,,2020-11-18 11:58:57,2020-11-18 11:58:57
"25dd4874-0a8c-45a1-b88f-5ad92dd56a43","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_starts_in,ક્વિઝ શરૂ થશે,,2020-11-18 11:59:10,2020-11-18 11:59:10
"0beb2169-fd1d-4932-8ace-1165d948149d","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_suspended,ક્વિઝ સસ્પેન્ડ,,2020-11-18 11:59:18,2020-11-18 11:59:18
"7279d4c5-b9b5-4b99-a072-54fb1f31c742","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_time,ક્વિઝ સમય,,2020-11-18 11:59:36,2020-11-18 11:59:36
ac884807-c977-45c4-b7d9-e6362fc7182f,"06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_timings,ક્વિઝ સમય,,2020-11-18 11:59:46,2020-11-18 11:59:46
"9d59d59d-2dd4-4d79-a547-ae39dbb491df","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_won,ક્વિઝ જીત્યો,,2020-11-18 11:59:53,2020-11-18 11:59:53
"10af3bb4-5465-4672-b297-2a490f7341d1","06347c2b-8e06-4486-b82d-1efa73e27a94",rank,ક્રમ,,2020-11-18 12:00:01,2020-11-18 12:00:01
"44b35ad2-5edf-4c98-905b-ac08f420956d","06347c2b-8e06-4486-b82d-1efa73e27a94",redeem_coins,રીડિમ સિક્કા,,2020-11-18 12:00:08,2020-11-18 12:00:08
"0633f03e-58e2-48c1-8a83-035a403222eb","06347c2b-8e06-4486-b82d-1efa73e27a94",referral_bonus,રેફરલ બોનસ,,2020-11-18 12:00:20,2020-11-18 12:00:20
"2e69cd82-78cd-4667-adf9-2389f9c0f1bd","06347c2b-8e06-4486-b82d-1efa73e27a94",request_otp,ઓટીપી મોકલો,,2020-11-18 12:00:28,2020-11-18 12:00:28
b08fd890-b8ee-4e85-a5ff-cbb1fd1621d9,"06347c2b-8e06-4486-b82d-1efa73e27a94",resend,ફરીથી મોકલો,,2020-11-18 12:00:40,2020-11-18 12:00:40
"09bc56fa-564d-477c-b44b-6eeaa0544b51","06347c2b-8e06-4486-b82d-1efa73e27a94",results,પરિણામો,,2020-11-18 12:00:51,2020-11-18 12:00:51
"7cea4357-3895-4080-aeca-0759937a0b33","06347c2b-8e06-4486-b82d-1efa73e27a94",results_cancelled_quiz,ક્વિઝ રદ કરવામાં આવી છે.,,2020-11-18 12:01:05,2020-11-18 12:01:05
"9ef670a4-2eeb-481f-95bd-e35402aab033","06347c2b-8e06-4486-b82d-1efa73e27a94",results_missed_quiz,તમે ક્વિઝનો ચાલુ કરવાનું ચૂકી ગયા!,,2020-11-18 12:01:12,2020-11-18 12:01:12
"3beb1f03-ddca-4f55-9600-e039586dbe69","06347c2b-8e06-4486-b82d-1efa73e27a94",resume_quiz,ક્વિઝ પર પાછા જાઓ,,2020-11-18 12:01:21,2020-11-18 12:01:21
"60f0e432-1670-4b09-8dfd-63549c2e314e","06347c2b-8e06-4486-b82d-1efa73e27a94",sack_of_coins,સિક્કાઓનો બોરી,,2020-11-18 12:01:29,2020-11-18 12:01:29
"2777ce74-05e4-46e8-b989-7b5bc7848936","06347c2b-8e06-4486-b82d-1efa73e27a94",scoreboard_bottommenu,સ્કોરબોર્ડ,,2020-11-18 12:01:38,2020-11-18 12:01:38
"407c8d3d-176e-450f-882f-a83de22fc949","06347c2b-8e06-4486-b82d-1efa73e27a94",search_contacts,સંપર્કો શોધો,,2020-11-18 12:01:47,2020-11-18 12:01:47
ed1e9621-851b-44e7-98fc-646ac847a93e,"06347c2b-8e06-4486-b82d-1efa73e27a94",search_quiz,ક્વિઝ શોધો,,2020-11-18 12:01:56,2020-11-18 12:01:56
bb0da90b-40d0-496e-878a-482f60a4bef6,"06347c2b-8e06-4486-b82d-1efa73e27a94",seconds,સેકન્ડ્સ,,2020-11-18 12:02:17,2020-11-18 12:02:17
ebb608bf-9ef2-4414-a668-600604e4d750,"06347c2b-8e06-4486-b82d-1efa73e27a94",segment,ક્વિઝ પ્રકાર,,2020-11-18 12:02:28,2020-11-18 12:02:28
"4b2ce283-b010-4b28-8959-8e6439bbadab","06347c2b-8e06-4486-b82d-1efa73e27a94",select_operator,ઑપરેટર પસંદ કરો,,2020-11-18 12:02:36,2020-11-18 12:02:36
ffb9e822-1b57-4434-8d5f-e0b64f845259,"06347c2b-8e06-4486-b82d-1efa73e27a94",sort_and_filters,સૉર્ટ અને ફિલ્ટર્સ,,2020-11-18 12:02:45,2020-11-18 12:02:45
"27b8729b-b0e5-42a9-813c-00a53d4a8a75","06347c2b-8e06-4486-b82d-1efa73e27a94",sort_by,સૉર્ટ કરો,,2020-11-18 12:02:53,2020-11-18 12:02:53
"9029e2f5-3086-4dfa-a802-98b9593713c5","06347c2b-8e06-4486-b82d-1efa73e27a94",start_quiz,ક્વિઝ પ્રારંભ કરો,,2020-11-18 12:03:02,2020-11-18 12:03:02
"6ce37fef-8469-49fc-a23f-4eb1895e46e5","06347c2b-8e06-4486-b82d-1efa73e27a94",submit,ઠીક છે,,2020-11-18 12:04:23,2020-11-18 12:04:23
"9944084f-78e0-4747-8b4c-4678b9a57e37","06347c2b-8e06-4486-b82d-1efa73e27a94",terms_and_conditions,નિયમો અને શરત,,2020-11-18 12:04:34,2020-11-18 12:04:34
"4389a6b0-56e1-495b-bacb-a1f62c04e58c","06347c2b-8e06-4486-b82d-1efa73e27a94",this_month,આ મહિને,,2020-11-18 12:04:44,2020-11-18 12:04:44
cb00d490-6048-445f-a602-e306803f411b,"06347c2b-8e06-4486-b82d-1efa73e27a94",this_week,આ અઠવાડિયે,,2020-11-18 12:04:53,2020-11-18 12:04:53
"404351bf-2c9b-4500-af1f-e60abf82ac99","06347c2b-8e06-4486-b82d-1efa73e27a94",time_for_question,"1 પ્રશ્નનો સમય",,2020-11-18 12:05:03,2020-11-18 12:05:03
e44b0d62-8f03-4539-91d7-8a4f340cb352,"06347c2b-8e06-4486-b82d-1efa73e27a94",timing,સમય,,2020-11-18 12:05:12,2020-11-18 12:05:12
"4705c022-6ae0-442f-b248-9392bd6217e0","06347c2b-8e06-4486-b82d-1efa73e27a94",today,આજે,,2020-11-18 12:05:37,2020-11-18 12:05:37
a9cfa5d5-a81d-45ae-9cdc-171be0938490,"06347c2b-8e06-4486-b82d-1efa73e27a94",total_coins,કુલ સિક્કા,,2020-11-18 12:05:46,2020-11-18 12:05:46
"1a982512-ea69-4ef6-9f73-865804624504","06347c2b-8e06-4486-b82d-1efa73e27a94",total_earning_till_now,આજ સુધીની કુલ આવક,,2020-11-18 12:05:55,2020-11-18 12:05:55
fd666fc8-de63-4997-8255-b44e3fcebfab,"06347c2b-8e06-4486-b82d-1efa73e27a94",total_participants,કુલ સભ્યો,,2020-11-18 12:06:04,2020-11-18 12:06:04
"812952f4-10fd-4945-8a09-2657b52efc84","06347c2b-8e06-4486-b82d-1efa73e27a94",total_questions,કુલ પ્રશ્નો,,2020-11-18 12:11:50,2020-11-18 12:11:50
"9d423427-8e1b-4fc1-a370-f6d7be943732","06347c2b-8e06-4486-b82d-1efa73e27a94",total_winners,કુલ વિજેતાઓ,,2020-11-18 12:11:58,2020-11-18 12:11:58
"588c95ff-483a-4f38-9e64-57e3052e7019","06347c2b-8e06-4486-b82d-1efa73e27a94",treasure_chest_of_coins,સિક્કા ટ્રેઝર ચેસ્ટ,,2020-11-18 12:12:07,2020-11-18 12:12:07
"61dba52e-1ef4-46de-a80f-d2ba52bcd4da","06347c2b-8e06-4486-b82d-1efa73e27a94",trolley_of_coins,સિક્કાઓની ટ્રોલી,,2020-11-18 12:12:15,2020-11-18 12:12:15
"45a5ecdb-ab8b-41fd-b0e3-35d6c36cca8c","06347c2b-8e06-4486-b82d-1efa73e27a94",upload_your_avatar,તમારા અવતારને અપલોડ કરો,,2020-11-18 12:12:24,2020-11-18 12:12:24
"9efda4af-7fa8-4ffa-866d-ea95ee4f7afb","06347c2b-8e06-4486-b82d-1efa73e27a94",username_is_required,યૂસર નેમ જરૂરી છે,,2020-11-18 12:12:32,2020-11-18 12:12:32
"576c74df-53e1-4c26-aef8-1915a5e82a44","06347c2b-8e06-4486-b82d-1efa73e27a94",verify_otp,ઓટીપી ભરો,,2020-11-18 12:12:41,2020-11-18 12:12:41
"6dfd5e3f-6803-4ee4-82dd-20d232a79628","06347c2b-8e06-4486-b82d-1efa73e27a94",wallet_bottommenu,વૉલેટ,,2020-11-18 12:12:53,2020-11-18 12:12:53
"77ee1f8e-f33b-4928-8103-2643caf2e784","06347c2b-8e06-4486-b82d-1efa73e27a94",wallet_of_coins,સિક્કાઓનુ પર્સ,,2020-11-18 12:13:01,2020-11-18 12:13:01
"1cf09ab6-3cd0-4008-9fe2-2cf1c50b35b7","06347c2b-8e06-4486-b82d-1efa73e27a94",will_be_announced_soon,ટૂંક સમયમાં ઉપલબ્ધ થશે.,,2020-11-18 12:13:11,2020-11-18 12:13:11
"1cab20f7-c28b-4f95-872a-81cbef41a03e","06347c2b-8e06-4486-b82d-1efa73e27a94",will_be_deducted_as_service_charge,"20% સેવા ચાર્જ તરીકે બાદ કરવામાં આવશે",,2020-11-18 12:13:20,2020-11-18 12:13:20
"8a7768b4-554f-4932-a05b-52f764b5f7bf","06347c2b-8e06-4486-b82d-1efa73e27a94",win_upto,જીતો,,2020-11-18 12:13:29,2020-11-18 12:13:29
"1606ee23-8901-4023-9b4c-735ef49838c4","06347c2b-8e06-4486-b82d-1efa73e27a94",winners,વિજેતા,,2020-11-18 12:13:37,2020-11-18 12:13:37
"58041192-49e8-4eb9-993c-6066b0364814","06347c2b-8e06-4486-b82d-1efa73e27a94",winning_prize,ઇનામની રકમ,,2020-11-18 12:13:46,2020-11-18 12:13:46
e6049cc3-a207-438c-8780-f7b70446c905,"06347c2b-8e06-4486-b82d-1efa73e27a94",withdraw,નીકળો,,2020-11-18 12:14:30,2020-11-18 12:14:30
"681fea5e-f595-4648-877d-13e033ed30a4","06347c2b-8e06-4486-b82d-1efa73e27a94",withdraw_money,પૈસા ઉપાડવા,,2020-11-18 12:14:39,2020-11-18 12:14:39
"23910c6a-7617-492b-91e0-0a06079ae67d","06347c2b-8e06-4486-b82d-1efa73e27a94",won,જીત્યો,,2020-11-18 12:14:47,2020-11-18 12:14:47
"9ce89d1d-3ee7-4f14-894f-83e8d8477dae","06347c2b-8e06-4486-b82d-1efa73e27a94",yes,હા,,2020-11-18 12:14:55,2020-11-18 12:14:55
"6e774317-5e6e-4db6-bc89-2597c92476f2","06347c2b-8e06-4486-b82d-1efa73e27a94",answers,જવાબો,,2020-11-18 12:15:03,2020-11-18 12:15:03
"64079907-f2cd-4d02-9a4d-68709c5d35b3","06347c2b-8e06-4486-b82d-1efa73e27a94",total_score,કુલ સ્કોર,,2020-11-18 12:15:13,2020-11-18 12:15:13
"394a5576-182f-4b62-b9a8-979ff330326e","06347c2b-8e06-4486-b82d-1efa73e27a94",right_answers,સાચા જવાબો,,2020-11-18 12:15:25,2020-11-18 12:15:25
"27060fd1-2c13-4916-a024-6ec9f5859185","06347c2b-8e06-4486-b82d-1efa73e27a94",unattempted_questions,જવાબ આપ્યો નથી,,2020-11-18 12:15:33,2020-11-18 12:15:33
"18ab2c3b-9916-4d37-b49e-b83e29673f4d","06347c2b-8e06-4486-b82d-1efa73e27a94",wrong_answers,ખોટા જવાબો,,2020-11-18 12:15:40,2020-11-18 12:15:40
c97ce17c-1bc1-4b27-aec6-e3c7dc6959cc,"06347c2b-8e06-4486-b82d-1efa73e27a94",view_answers,જવાબો જુઓ,,2020-11-18 12:15:48,2020-11-18 12:15:48
db4d8763-1ea0-448c-ae90-cc5003a4c982,"06347c2b-8e06-4486-b82d-1efa73e27a94",purchased_successfully,સફળતાપૂર્વક ખરીદી,,2020-11-18 12:15:59,2020-11-18 12:15:59
"22b11f1d-6c79-45fa-ba63-0392bd8c8553","06347c2b-8e06-4486-b82d-1efa73e27a94",success,સફળતા,,2020-11-18 12:16:07,2020-11-18 12:16:07
d9a7b5e1-ea1f-4a36-8f16-607e994a0d6d,"06347c2b-8e06-4486-b82d-1efa73e27a94",common_error_popup,અરે નહિ! કંઈક ખોટું થયું.,,2020-11-18 12:16:18,2020-11-18 12:16:18
"14b716bf-e005-43f6-a774-38b7aae2a945","06347c2b-8e06-4486-b82d-1efa73e27a94",contact_read_popup,તમારી પાસે સંપર્કો વાંચવાની પરવાનગી નથી,,2020-11-18 12:16:30,2020-11-18 12:16:30
"268999d5-760a-4647-9aca-8040ce65bca4","06347c2b-8e06-4486-b82d-1efa73e27a94",oops,oops,,2020-11-18 12:16:42,2020-11-18 12:16:42
c0efef21-bcbf-4dae-8159-0d54c76074da,"06347c2b-8e06-4486-b82d-1efa73e27a94",leave_quiz,ક્વિઝ છોડો,,2020-11-18 12:16:51,2020-11-18 12:16:51
"7115ccfe-f8d7-41f3-90d4-3ea57382ce94","06347c2b-8e06-4486-b82d-1efa73e27a94",leave_quiz,ક્વિઝ છોડો,,2020-11-18 13:17:53,2020-11-18 13:17:53
"61f5e77b-b8ce-483d-968d-8569577544c6","06347c2b-8e06-4486-b82d-1efa73e27a94",leave_quiz_reconfirm,શું તમે ખરેખર ક્વિઝ છોડવા માંગો છો?,,2020-11-18 13:18:01,2020-11-18 13:18:47
"721abb5c-66a9-48f4-bf4a-79a1080f365c","06347c2b-8e06-4486-b82d-1efa73e27a94",winners_announced_title,વિજેતાઓની ઘોષણા,,2020-11-18 13:19:15,2020-11-18 13:19:15
"2464872f-f832-4292-8696-38ff6515f4dc","06347c2b-8e06-4486-b82d-1efa73e27a94",winners_announced_body,"સૂચિ તપાસો, હમણાં! વિજેતાઓ અભિનંદન!",,2020-11-18 13:19:23,2020-11-18 13:19:23
"0e3d92c9-a66e-41ca-ac7c-020f5ac5acc2","06347c2b-8e06-4486-b82d-1efa73e27a94",will_start_in_few_minutes_title,ક્વિઝ થોડીવારમાં શરૂ થશે,,2020-11-18 13:19:30,2020-11-18 13:19:30
a5cac867-56a8-4f09-9fd0-9a56425fbe28,"06347c2b-8e06-4486-b82d-1efa73e27a94",will_start_in_few_minutes_body,"દરેક જણ તૈયાર છે, તમે છો?",,2020-11-18 13:19:37,2020-11-18 13:19:37
a617b173-f3c8-40dc-a74b-2fbaaf82a750,"06347c2b-8e06-4486-b82d-1efa73e27a94",suspended_due_to_less_participants_title,સહભાગીઓ ઓછા હોવાને કારણે ક્વિઝ સસ્પેન્ડ થઈ,,2020-11-18 13:19:52,2020-11-18 13:19:52
cf80090a-d17e-4584-bc3c-5c0d6d33124d,"06347c2b-8e06-4486-b82d-1efa73e27a94",suspended_due_to_less_participants_body,"ચિંતા કરશો નહીં, તમારા માટે વધુ ક્વિઝ છે!",,2020-11-18 13:20:00,2020-11-18 13:20:00
"3e801efb-c0ed-4e90-a7f1-58065e28f7f1","06347c2b-8e06-4486-b82d-1efa73e27a94",all_the_best_title,તમામ શ્રેષ્ઠ!,,2020-11-18 13:20:08,2020-11-18 13:20:08
"072b384d-48bf-419c-8a93-243786d80fd2","06347c2b-8e06-4486-b82d-1efa73e27a94",all_the_best_body,"ઉતાવળ કરો, હમણાં ક્વિઝ પ્રારંભ કરો!",,2020-11-18 13:20:15,2020-11-18 13:20:15
bcffcb80-7dd0-43ef-aaf1-e3038a5081c5,"06347c2b-8e06-4486-b82d-1efa73e27a94",ok_button,ઠીક છે,,2020-11-18 13:20:23,2020-11-18 13:20:23
"3c380f16-7575-4b0b-aa8b-8a3c91788714","06347c2b-8e06-4486-b82d-1efa73e27a94",cancel_button,ના,,2020-11-19 01:46:17,2020-11-19 01:46:17
c41c329f-e8c3-4d8c-8283-807d95a2d0d3,c26e25a5-9846-467d-8531-840d59f01abf,expired,ਸਮਾਂ ਖਤਮ,,2020-11-19 11:24:02,2020-11-19 11:24:02
"9a8989fb-4377-4966-9895-e523aad7f01d","06347c2b-8e06-4486-b82d-1efa73e27a94",create_quiz_info,"હોસ્ટ બનો! કમાણી કરવા!  તમારી પોતાની ક્વિઝ હોસ્ટ કરો, મિત્રોમાં જોડાઓ! કુલ રકમના 8% કમાઓ",,2020-11-19 01:46:28,2020-11-19 01:46:28
"5777611c-8ba4-4c22-bb94-b79ca4e8fe50","06347c2b-8e06-4486-b82d-1efa73e27a94",invite_quiz_info,"""વાસ્તવિક મજા હંમેશાં દરેક સાથે હોય છે! મિત્રોને આમંત્રિત કરો! જ્યારે તેઓ નોંધણી કરે છે, ત્યારે તમે બંને 9 સિક્કા કમાઓ છો!""",,2020-11-19 01:46:41,2020-11-19 01:46:41
"6863916d-272d-472e-8487-247c685de31a","06347c2b-8e06-4486-b82d-1efa73e27a94",instructions,સૂચનાઓ,,2020-11-19 01:46:54,2020-11-19 01:46:54
"06c66286-a108-4760-808f-90d9c193a2cb","06347c2b-8e06-4486-b82d-1efa73e27a94",rule_one,,,2020-11-19 01:46:59,2020-11-19 01:46:59
"8b77edc3-b75a-43c3-bdc0-0e834d509629","06347c2b-8e06-4486-b82d-1efa73e27a94",દરેક સવાલનો એક જ સાચો જવાબ છે,,,2020-11-19 01:47:04,2020-11-19 01:47:04
"4c7b2841-bcdf-4fe2-af9c-65aa79d98e1d","06347c2b-8e06-4486-b82d-1efa73e27a94",rule_two,ઓછા સમયમાં સાચા જવાબો પસંદ કરો,,2020-11-19 01:47:12,2020-11-19 01:47:12
f974ee08-84cc-4c92-931f-6fb83d7adcbb,"06347c2b-8e06-4486-b82d-1efa73e27a94",rule_three,જો તમે 10 સેકંડમાં જવાબ આપસો તો તમને આગલા પ્રશ્નમાં લઈ જવામાં આવશે,,2020-11-19 01:47:23,2020-11-19 01:47:23
"81c537f9-ea27-41e4-b17d-5fa1543b71ff","06347c2b-8e06-4486-b82d-1efa73e27a94",rule_four,તમે પાછલા પ્રશ્નો પર પાછા જઈ શકતા નથી,,2020-11-19 01:47:31,2020-11-19 01:47:31
d610d24a-ec62-4fad-947b-b6277a7c5b38,"06347c2b-8e06-4486-b82d-1efa73e27a94",rule_five,ક્વિઝને સમાપ્ત કરવા માટે છેલ્લા પ્રશ્નમાં સબમિટ ક્લિક કરો,,2020-11-19 01:47:41,2020-11-19 01:47:41
"2e410c31-1ee7-48cf-9e1b-de60a05e2678","06347c2b-8e06-4486-b82d-1efa73e27a94",next_button,આગળ,,2020-11-19 01:47:55,2020-11-19 01:47:55
c3e5b4c4-e227-49e2-a427-ff221757853e,"06347c2b-8e06-4486-b82d-1efa73e27a94",finish_button,અંતિમ,,2020-11-19 01:48:04,2020-11-19 01:48:04
"96ff62aa-f7b6-4b42-bcc5-391eacc8ffe4","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_already_finished,ક્વિઝ ક્યારનીય જ સમાપ્ત થઈ ગઈ છે,,2020-11-19 01:48:16,2020-11-19 01:48:16
"64e531e0-2553-447d-b4f4-be4c356ac0e9","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_already_started,ક્વિઝની શરૂઆત થઈ ચૂકી છે,,2020-11-19 01:48:30,2020-11-19 01:48:30
"39b975c5-2a8d-42e0-9d96-dae2d3a921cf","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_already_suspended,ક્વિઝ રદ થયેલ છે,,2020-11-19 01:48:40,2020-11-19 01:48:40
e23fa0ee-2e59-4d40-bd7a-82d49e1edbd7,"06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_already_full,ક્વિઝ પહેલેથી જ ભરેલી છે,,2020-11-19 01:48:52,2020-11-19 01:48:52
"1de6de15-e3b6-4dd2-8a41-aaec5748655e","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_not_joined_yet,તમે હજી સુધી ક્વિઝમાં જોડાયા નથી,,2020-11-19 01:49:01,2020-11-19 01:49:01
a809528c-9bbe-4862-9571-0b548b7548f1,"06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_not_started_yet,ક્વિઝ હજી શરૂ થઈ નથી,,2020-11-19 01:49:08,2020-11-19 01:49:08
"8c669e2a-a02f-4dc1-8dee-f50289811a44","06347c2b-8e06-4486-b82d-1efa73e27a94",quiz_already_joined,તમે પહેલેથી જ ક્વિઝમાં જોડાઈ ગયા છો,,2020-11-19 01:49:19,2020-11-19 01:49:19
"9ef89f94-fc7b-4c39-b9a7-f313e427cde5","06347c2b-8e06-4486-b82d-1efa73e27a94",not_enough_wallet_points,તમારી પાસે પૂરતા વletલેટ પોઇન્ટ નથી,,2020-11-19 01:49:30,2020-11-19 01:49:30
bcfbe967-c0c6-4bd7-a068-10c71477611f,"06347c2b-8e06-4486-b82d-1efa73e27a94",minimum_redeem_coins_error,ન્યૂનતમ રીડીમ 20 સિક્કા હોવા આવશ્યક છે,,2020-11-19 01:49:39,2020-11-19 01:49:39
f3861421-95a5-443e-aee9-6c7af5d4b5de,c486c5d2-55e3-4e99-8844-440e93dcbbad,am,AM,,2020-11-19 01:56:14,2020-11-19 01:56:14
"2858ff0a-95c1-45af-a076-2db4466361bf",c486c5d2-55e3-4e99-8844-440e93dcbbad,are_you_sure,,,2020-11-19 01:56:25,2020-11-19 01:56:25
d6d3ad4c-e11d-4b13-b235-4d68a47307c9,c486c5d2-55e3-4e99-8844-440e93dcbbad,buy_coins,ನಾಣ್ಯಗಳನ್ನು ಖರೀದಿಸಿ,,2020-11-19 01:56:34,2020-11-19 01:56:34
c98388a0-a2fc-4165-849e-08888022e0c7,c486c5d2-55e3-4e99-8844-440e93dcbbad,cancelled,ರದ್ದುಗೊಳಿಸಲಾಗಿದೆ,,2020-11-19 01:56:47,2020-11-19 01:56:47
"85c668e4-3705-413b-a8d2-93566a1eee46",c486c5d2-55e3-4e99-8844-440e93dcbbad,choose_a_period,ಅವಧಿಯನ್ನು ಆರಿಸಿ,,2020-11-19 01:56:56,2020-11-19 01:56:56
d358688a-ec40-4ed1-a667-371ec4b58062,c486c5d2-55e3-4e99-8844-440e93dcbbad,clear,ಸ್ಪಷ್ಟ,,2020-11-19 01:57:05,2020-11-19 01:57:05
"23a0d9e8-aace-4e7d-b9cc-70f7f5ebf809",c486c5d2-55e3-4e99-8844-440e93dcbbad,coin_mall,ಕಾಯಿನ್ ಮಾಲ್,,2020-11-19 01:57:13,2020-11-19 01:57:13
"406edc7d-e029-4e5b-adde-ab372ab0175d",c486c5d2-55e3-4e99-8844-440e93dcbbad,coins,ನಾಣ್ಯಗಳು,,2020-11-19 01:57:21,2020-11-19 01:57:21
b2e076b6-6387-45e0-8d14-75bc0a545d21,c486c5d2-55e3-4e99-8844-440e93dcbbad,create_quiz,ಕ್ವಿಜ಼್ ರಚಿಸಿ,,2020-11-19 01:57:29,2020-11-19 01:57:29
"8427e093-47cd-43a0-9464-532592a4abe9",c486c5d2-55e3-4e99-8844-440e93dcbbad,date_of_birth_ddmmyyyy,ಹುಟ್ಟಿದ ದಿನಾಂಕ (ಡಿಡಿ / ಎಂಎಂ / ವೈವೈ),,2020-11-19 01:57:38,2020-11-19 01:57:38
"2307da58-9b92-476f-899a-2abd39719105",c486c5d2-55e3-4e99-8844-440e93dcbbad,days,ದಿನಗಳು,,2020-11-19 01:57:47,2020-11-19 01:57:47
c453c672-df42-4802-94ba-59a7fcbd4b86,c486c5d2-55e3-4e99-8844-440e93dcbbad,didnt_get_the_code_resend,ಕೋಡ್ ಸಿಗಲಿಲ್ಲವೇ?,,2020-11-19 01:57:59,2020-11-19 01:57:59
"93213d25-2e79-4801-b342-2a4360f675ab",c486c5d2-55e3-4e99-8844-440e93dcbbad,edit_profile,ಪ್ರೊಫೈಲ್ ಬದಲಾಯಿಸಿ,,2020-11-19 01:58:07,2020-11-19 01:58:07
e64b1389-6758-475c-b6ff-4ffc7e640c78,c486c5d2-55e3-4e99-8844-440e93dcbbad,email_is_required,ಇಮೇಲ್ ಅಗತ್ಯವಿದೆ,,2020-11-19 01:58:17,2020-11-19 01:58:17
a5686faf-2db8-4d17-a544-2faec7179165,c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_number_of_coins_to_be_redeemed,ಹಿಂತೆಗೆದುಕೊಳ್ಳಬೇಕಾದ ನಾಣ್ಯಗಳ ಸಂಖ್ಯೆಯನ್ನು ನಮೂದಿಸಿ,,2020-11-19 01:58:26,2020-11-19 01:58:26
cc75a704-2792-4c69-a584-b49e7dacfc22,c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_quiz_id,ಕ್ವಿಜ಼್ ID ನಮೂದಿಸಿ,,2020-11-19 01:58:34,2020-11-19 01:58:34
"9fc2cbb6-699a-49dc-a808-cb3421e7dd43",c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_your_details,ನಿಮ್ಮ ವಿವರಗಳನ್ನು ನಮೂದಿಸಿ,,2020-11-19 01:58:43,2020-11-19 01:58:43
"54998062-c133-4228-9feb-20519ebec53a",c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_your_email,ನಿಮ್ಮ ಇಮೇಲ್ ನಮೂದಿಸಿ,,2020-11-19 01:58:52,2020-11-19 01:58:52
"60e411d2-2422-4904-888c-8807422ffa3d",c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_your_mobile_number,ನಿಮ್ಮ ಮೊಬೈಲ್ ಸಂಖ್ಯೆಯನ್ನು ನಮೂದಿಸಿ,,2020-11-19 01:59:00,2020-11-19 01:59:00
ec711401-7e9a-4507-aab6-1f18df4f3d7b,c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_your_name,ನಿಮ್ಮ ಹೆಸರನ್ನು ನಮೂದಿಸಿ,,2020-11-19 01:59:09,2020-11-19 01:59:09
"86386dc1-8478-4b91-96ba-8ffc762e9a4f",c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_your_phone_number,ನಿಮ್ಮ ಫೋನ್ ಸಂಖ್ಯೆಯನ್ನು ನಮೂದಿಸಿ,,2020-11-19 01:59:20,2020-11-19 01:59:20
"0785f191-7d24-40f3-8a34-0cc374fceb3c",c486c5d2-55e3-4e99-8844-440e93dcbbad,enter_your_username,ನಿಮ್ಮ ಯೂಸರ್ ನೇಮ್  ನಮೂದಿಸಿ,,2020-11-19 01:59:32,2020-11-19 01:59:32
cf35f406-fa49-4d03-979b-e1f677cfd9e0,c486c5d2-55e3-4e99-8844-440e93dcbbad,entry_fee,ಪ್ರವೇಶ ಶುಲ್ಕ,,2020-11-19 02:00:15,2020-11-19 02:00:15
"94a14ca4-3ed3-4232-ab05-971ad7cf584d",c486c5d2-55e3-4e99-8844-440e93dcbbad,expired,ಸಮಯ ಮುಗೀತು,,2020-11-19 02:01:09,2020-11-19 02:01:09
"29d8aa6f-c5b0-48fa-ac1f-68ad160b8f24",c486c5d2-55e3-4e99-8844-440e93dcbbad,faqs,ಪದೇ ಪದೇ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳು,,2020-11-19 02:01:18,2020-11-19 02:01:18
ab4fda41-26a7-4b44-af45-0349b077b559,c486c5d2-55e3-4e99-8844-440e93dcbbad,female,ಹೆಣ್ಣು,,2020-11-19 02:01:27,2020-11-19 02:01:27
"1b8173e0-6d6e-4353-a405-1a0f46b9e091",c486c5d2-55e3-4e99-8844-440e93dcbbad,finished,ಪೂರ್ಣಗೊಂಡಿದೆ,,2020-11-19 02:01:34,2020-11-19 02:01:34
